Ligne (ID);Ligne (nom court);Date de début de validité;Résolution;Image
0228;228;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/28151f295d41f2c246729bf6d5480171
0235;235;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/34338a2b0d24c1857001a86e4609aeaf
0238;238;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7a2df248dc00efd13b02f75ca44969b1
0401;Ts1;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f63e2d6d878b00f3ea0fbe31a8e19c5c
0432;Ts32;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/bdfcec767bda0252168769e27e8845e7
0407;Ts7;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/048769b61a4db1689c29fb00d52a0c9d
0432;Ts32;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1b5f9f6f655086938d49616994645b5c
0435;Ts35;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f1b7230188ef4b12838a107b920bbce2
0443;Ts43;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0f04a39c61b7624aea1f42ee246a2a10
0451;Ts51;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b69b18344432dff73bc76d70fe3fc1a4
0455;Ts55;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/851218408bd6718798b5ba2a97407442
0456;Ts56;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/71ecf4f8a1df270838c48a35c813d445
0471;Ts71;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8d821f0f409efa6804464c6ef4876c5b
0803;Api'Bus;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c426ea232b9fd0dcb6272815a2b81c31
0804;TTZ;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/bb0b01a865ffd666d5a424628a2d812e
0002;C2;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/63c9115928b2866db918f83973cbfd80
0004;C4;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0db64856e8c65a52d9d93ef3c4bf6d1d
0006;C6;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3115b54d04bee1ec052f3a1a81a64a48
0031;31;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/12ff75aeb8f715bee6d93921e33f1773
0052;52;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/62a6dbddafb6343f1d1731b9140b9fd0
0056;56;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d39e29859387e9f73affb04fbde1d5a0
0071;71;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/72de771530b783db3b87c519c8c2fcad
0077;77;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/813d0ab7b37717dd67051487be00bc9f
0082;82;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8699f8e4eca9d1ce639659891e8b8951
0094;94;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ad507f0a00ebc559125df24ed988f3ec
0122;N2;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a832df381a11053121dc382bed914db7
0154;154ex;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c2635f56e01b433f879e661db53e55fb
0172;172ex;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2f51a66f5188f35a718a223b70ff0129
0173;173ex;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c9dd6c535fc2e369e1d43c5bf1a96571
0200;200;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/01180ec0ff4a465a5dc99472eaf782e8
0206;206;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/dcbc22cba89079cfe7fb44ac22b0314e
0215;215;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c4503b6f30c548b1b4cf1422d5457965
0220;220;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f12829dd7c0ac99e8f08c7c0e9f0bdd6
0225;225;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d088f21c1a18a62ed5a88c1720b1bdc0
0236;236;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d922f9769b85bb6011700f47e1840806
0239;239;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/59dda53978bb2671fbb0a31f53464a3b
0240;240;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6ae9bd1e5379353e50a5744ae2c81b7b
0242;242;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7176654c21cc7a71ca75aada344b9604
0244;244;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/11b0eb8f54aa99f9ce107e3fd354b453
0405;Ts5;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a958c87818d7e08720f57db59feb960c
0408;Ts8;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1d256f950b0238090e3909d7556a7fe1
0409;Ts9;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e85164b647316b2e964b0e35f4828ffe
0410;Ts10;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2d2de85bcdf19216a1a286f34dd4b43e
0436;Ts36;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/586bc05fc344e981a8ac92ea6e31b20b
0437;Ts37;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b43b98bd471b8185bf6fc16aacb7b02f
0445;Ts45;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ea6a43ee694c8ce3f185e2815c5c850e
0451;Ts51;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9b3c4f2cb73af7d89bf68103a20bbeb3
0454;Ts54;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/903e263fac44a1c414e2131d089c1547
0461;Ts61;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/64015ff9b6979572ab23cff52286fea2
0801;Bus relais;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/62b834069c6d52b6cf403bc32a79195d
0806;BDS;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a486da7714dbcfa420163d9841336fe6
0001;C1;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9c8eaeba492d843db05767a3bf2fa16f
0004;C4;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/536d5bfab5d540bcd207f6477b01256d
0006;C6;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/75a14c454bbd8f2249df2ae4a7b64bca
0034;34;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/843f07bcab0bcd797efc9cba6f043f7d
0035;35;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/74cea7f009428c725089519a4a3e4102
0037;37;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a7ffaa8c8f03d3c05f5fb2e706d68e02
0044;44;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f81a6bc7fc4a71e86db26436a0386dc0
0053;53;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8a603006e6e5c1fa167545aadeea88ad
0054;54;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5f4677f6c6bdd99210715bf31ac4380d
0056;56;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6e6eced183fc9c3c5b7b13c76634f70e
0057;57;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2aa92c710ace8629a7aff667deaeae3c
0063;63;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c6268ecc97ccd95c6c9973b2cb6970f0
0065;65;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/269d3fbc6e4055a423faf3e70bac902f
0068;68;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/55af1d0560299d9b4ce729bdff2cbf52
0077;77;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e20a2520ae9935f40760c2a7c8a3fe15
0079;79;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2fac278329641a00288f9706b791d084
0089;89;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5172bbeb348c5a6c04b0c997aab2ac8f
0121;N1;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/fe2507d3b586bc09329f455f7918d661
0150;150ex;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/860a6b6d18efd953571547ade5f73fa0
0154;154ex;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/283dde7df84cc9cca31301f72f20611f
0172;172ex;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5b9e018007dbad660c992a3cbc932fd2
0200;200;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/328ddfe2406fb88e8b8a4239291bee99
0202;202;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1e7778dedd8a157c20b322965c171b52
0206;206;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ac359da654fadddcb8511764a589490e
0211;211;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/79af28e6e62685a581eed9c90a84ec96
0213;213;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8c01e02fb0616c07db138817b9851cc3
0234;234;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6f884fa605143caa3dcb6c2319ac34b8
0235;235;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/68bb008b5813a998042ee956e91fed7c
0241;241;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/63132c00738693baa17b18d885878438
0470;RPI-1;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ba76ce624514e8d5785d597cdccc3903
0475;Ts75;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/96384f6a01b328a9ca66d8ca0897c0f7
0481;Ts81;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0aee1b69f9373db2f5138f034ae47b03
0801;Bus relais;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/932f4d8ccb724c041692d50c11fa1512
0009;9;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3da16d582d12b8b70e30c874db8df04f
0012;12;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cdf91106300d2c15ead56a88f989da79
0051;51;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/47de5384761c7b35199dc5daa2d93369
0062;62;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e19d18cb7e1fa50facc481d5fb8a1a85
0063;63;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/325547ba7a924a91b63aa1dee0638b02
0065;65;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0770074412cf0683c9ada6e0461ab6d7
0067;67;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/024e800fa35f888e57f747fe5799c0e2
0070;70;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3f8078055b002ec1ab60065bfe05c4b0
0076;76;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1b66f8630a9ac826696471bfcbf96307
0090;90;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6834d8e190df3edf4bd24e60e737e0df
0151;151ex;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0f7b0d25e7d81c124cad550c64270df7
0164;164ex;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/765860e7d2e6f1c5b8a2ff89ef043c24
0168;168ex;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ab65f807ca8f591c8ccc414b299f2fad
0172;172ex;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/84b95622de4f3b8b381de723bdea428c
0201;201;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f66de20454923fc478499810999d9615
0203;203;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3ad84990701fe16818f762ae5be0bd48
0206;206;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/50525f6d96a61ea5125d0f97eb4b6645
0208;208;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1f2031a9fd155fe71d250a92e6136072
0216;216;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f26e406c599c80460e9135381d6328bc
0224;224;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/bc67fb45b78a25732ae135afeeaef38d
0227;227;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a758b5ef410017cbeac739edc844965b
0077;77;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d4a48ddc41247f1f7cb4ec4f2a372e76
0150;150ex;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/31cea6bc854c4e366950e09ec7627893
0152;152ex;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/96713958cf7a5a09e91e74f31eb27ef3
0153;153ex;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4490361734494fe9762584c0aa0187a8
0167;167ex;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/50f8b4a1a8fa7a3b4c8a40e1a58445da
0211;211;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7557ae11ca3bb9bc8ac03f385c4fbb5e
0228;228;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c5287149e0b9d8cd4e2cfd83ee9529b1
0234;234;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/569212051e1d7d482e601d39f952338b
0236;236;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/584995c8f50175aa8198a46db125772b
0240;240;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/913e3cf3f9e96aacfd15683f32f1f43d
0401;Ts1;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/004713619231b207220108ddd612fb5e
0406;Ts6;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/682045e03a87f68e54754d6ff09569ae
0411;Ts11;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6988974a844f1a30462595fdbe87735b
0412;Ts12;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b94f57129a19d2afea4091636d2b421b
0452;Ts52;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d1b5fc73321f4e737a44ec4700a38743
0466;Ts66;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c2a2fb431c45b182e4a40d155feaee13
0810;Even;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ed4706d3b5b8f34d46048a4a18fd7026
0466;Ts66;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3a92e785fd7fb58bedd0f89aa7f032c4
0467;Ts67;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/28bf82f2796fafd0685f397ee731592f
0014;14;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3569b074f974791aba84575f21efae26
0031;31;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8095ad80119d0deb91bb6dc5a2f08443
0036;36;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/190f88a1a08dee8470260cb194ce93e5
0041;41ex;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/57df512ad091ed464e05c93abe5f3b76
0050;50;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/093490c38deed7eca836b11911f38aa3
0062;62;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4de97dc9d504ed035951d2970dee16e9
0072;72;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3f1c8b944a56b87157f817e6e1e2ef58
0076;76;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/89dda47facdb7d617a235d1f8af3b363
0078;78;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3ff938784d1ce8b6435a3e7e606b83bb
0122;N2;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f49095e88bbb7edea7fe2f4e59187f9d
0153;153ex;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/122707eef57c95d6ef3ce03eaa7df54f
0168;168ex;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d3105e0ecf668fa3ec51fd19714434c0
0173;173ex;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/fcf0e8c461f7cc3958586d90651e3829
0203;203;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/88e031c0a172d50419beab7c4896a2fe
0212;212;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b07c425b17c792d99b6b7c6e6f050e16
